benchmark;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem
bv-shift_register_top_w16_d16_e0;abc;sat;34;17.35;165.27;773.0;abc17;sat;34;17.82;168.73;770.0;avr;sat;-1;70.27;1106.92;3349.0;avy;sat;32;5.23;49.63;661.0;btormc;time;-1;3600.09;3600.00;218.0;camical;sat;32;1190.66;1190.60;179.0;cosa2;time;-1;3600.10;14498.16;3153.0;nmtip;uns;-1;3.35;3.29;25.0;nuxmv;sat;-1;66.23;263.31;474.0;pdtrav;sat;33;339.38;1448.03;2279.0;pono;time;-1;3600.09;18103.82;5002.0
bv-shift_register_top_w16_d32_e0;abc;sat;72;78.15;611.50;918.0;abc17;sat;72;81.30;637.14;901.0;avr;sat;-1;1749.18;27452.02;20234.0;avy;sat;64;32.95;326.80;1326.0;btormc;time;-1;3600.10;3599.88;235.0;camical;time;-1;3600.10;3599.97;227.0;cosa2;time;-1;3600.10;14497.14;3688.0;nmtip;uns;-1;4.26;4.19;30.0;nuxmv;sat;-1;577.75;2309.56;835.0;pdtrav;time;-1;3600.10;21178.58;9640.0;pono;time;-1;3600.10;18105.95;3971.0
bv-shift_register_top_w16_d64_e0;abc;sat;138;752.51;7932.84;2096.0;abc17;sat;138;780.76;8199.43;2176.0;avr;unk;-1;3574.76;51241.81;33696.0;avy;sat;128;654.81;6539.10;5814.0;btormc;time;-1;3600.09;3599.90;262.0;camical;time;-1;3600.09;3599.92;248.0;cosa2;time;-1;3600.10;14495.37;2038.0;nmtip;uns;-1;4.36;4.29;37.0;nuxmv;time;-1;3600.10;14398.18;1896.0;pdtrav;time;-1;3600.10;20829.11;8814.0;pono;time;-1;3600.10;18104.47;3836.0
bv-shift_register_top_w16_d8_e0;abc;sat;16;2.02;13.65;638.0;abc17;sat;16;1.67;14.52;638.0;avr;sat;-1;7.73;102.00;1221.0;avy;sat;16;1.43;11.90;475.0;btormc;sat;-1;10.73;10.69;23.0;camical;sat;16;12.20;12.10;24.0;cosa2;sat;-1;5.37;21.13;92.0;nmtip;uns;-1;3.40;3.29;22.0;nuxmv;sat;-1;6.69;25.12;268.0;pdtrav;sat;16;18.15;71.57;1137.0;pono;sat;-1;10.12;50.33;173.0
bv-shift_register_top_w32_d128_e0;abc;time;-1;3600.10;38056.23;4014.0;abc17;time;-1;3600.10;38057.70;4676.0;avr;unk;-1;3576.22;56038.78;55429.0;avy;time;-1;3600.10;35988.91;16679.0;btormc;time;-1;3600.10;3599.94;657.0;camical;time;-1;3600.09;3599.90;228.0;cosa2;time;-1;3600.10;14497.88;1749.0;nmtip;time;-1;3600.09;3600.00;169.0;nuxmv;time;-1;3600.10;14397.51;2890.0;pdtrav;time;-1;3600.10;28181.94;6933.0;pono;time;-1;3600.10;18103.45;3798.0
bv-shift_register_top_w32_d16_e0;abc;sat;35;22.24;209.62;788.0;abc17;sat;35;23.06;221.66;802.0;avr;sat;-1;136.62;2168.81;4725.0;avy;sat;32;15.67;153.42;925.0;btormc;time;-1;3600.09;3599.90;233.0;camical;time;-1;3600.09;3599.98;264.0;cosa2;time;-1;3600.10;14499.31;3322.0;nmtip;uns;-1;8.07;7.99;34.0;nuxmv;sat;-1;224.34;895.71;657.0;pdtrav;time;-1;3600.09;20961.68;6633.0;pono;time;-1;3600.10;18105.46;5403.0
bv-shift_register_top_w32_d8_e0;abc;sat;16;2.53;20.33;699.0;abc17;sat;16;2.47;22.49;649.0;avr;sat;-1;7.60;100.75;1215.0;avy;sat;16;2.73;24.31;526.0;btormc;sat;-1;21.88;21.79;31.0;camical;sat;16;32.86;32.79;36.0;cosa2;sat;-1;19.69;78.73;139.0;nmtip;uns;-1;7.39;7.29;26.0;nuxmv;sat;-1;17.11;66.79;357.0;pdtrav;sat;16;32.25;141.91;1328.0;pono;sat;-1;14.28;70.97;215.0
bv-shift_register_top_w64_d8_e0;abc;sat;19;17.75;205.40;786.0;abc17;sat;19;17.95;211.97;780.0;avr;sat;-1;7.90;106.09;1296.0;avy;sat;16;7.04;65.94;669.0;btormc;sat;-1;118.34;118.29;70.0;camical;sat;16;105.39;105.30;62.0;cosa2;sat;-1;86.13;346.42;300.0;nmtip;uns;-1;23.67;23.58;45.0;nuxmv;sat;-1;49.04;194.41;466.0;pdtrav;sat;16;96.44;484.32;1596.0;pono;sat;-1;78.38;393.38;517.0
bv-shift_register_top_w8_d128_e0;abc;sat;278;1833.84;21306.88;4440.0;abc17;sat;260;2078.47;24189.58;5674.0;avr;unk;-1;3573.50;54333.58;38936.0;avy;time;-1;3600.10;35997.15;11825.0;btormc;time;-1;3600.09;3599.89;340.0;camical;time;-1;3600.10;3599.96;210.0;cosa2;time;-1;3600.09;14495.76;1567.0;nmtip;uns;-1;2.58;2.49;41.0;nuxmv;time;-1;3600.09;14398.60;2135.0;pdtrav;time;-1;3600.10;20969.18;9718.0;pono;time;-1;3600.10;18104.91;3209.0
bv-simple_alu;abc;uns;-1;0.80;0.37;39.0;abc17;uns;-1;0.42;0.30;49.0;avr;uns;-1;0.30;0.94;266.0;avy;uns;-1;0.19;0.08;62.0;btormc;unk;-1;209.41;209.30;52.0;camical;unk;-1;0.06;0.00;0.0;cosa2;uns;-1;0.10;0.00;0.0;nmtip;uns;-1;0.08;0.00;0.0;nuxmv;uns;-1;0.38;0.37;102.0;pdtrav;uns;-1;1.28;1.29;230.0;pono;uns;-1;0.14;0.14;85.0
bv-stack-p1;abc;sat;1;1.03;0.83;49.0;abc17;sat;1;0.87;0.82;490.0;avr;sat;-1;0.41;1.51;702.0;avy;sat;1;1.86;2.37;260.0;btormc;sat;-1;0.03;0.00;0.0;camical;sat;1;0.01;0.00;0.0;cosa2;sat;-1;0.08;0.00;0.0;nmtip;sat;1;0.06;0.00;0.0;nuxmv;sat;-1;1.05;1.70;275.0;pdtrav;sat;1;25.51;54.33;2586.0;pono;sat;-1;0.13;0.14;98.0
bv-stack-p2;abc;uns;-1;0.75;0.60;723.0;abc17;uns;-1;0.64;0.73;557.0;avr;uns;-1;0.42;1.27;669.0;avy;uns;-1;0.47;0.64;138.0;btormc;uns;-1;0.05;0.00;0.0;camical;unk;-1;0.56;0.50;319.0;cosa2;uns;-1;0.13;0.18;69.0;nmtip;uns;-1;0.03;0.00;0.0;nuxmv;uns;-1;1.60;4.02;415.0;pdtrav;uns;-1;1.26;1.32;231.0;pono;uns;-1;0.15;0.15;100.0
bv-vcegar_QF_BV_ar;abc;uns;-1;0.87;0.51;60.0;abc17;uns;-1;0.61;0.38;46.0;avr;uns;-1;0.40;1.80;763.0;avy;uns;-1;17.57;17.35;27.0;btormc;uns;-1;0.10;0.00;0.0;camical;unk;-1;2.02;2.00;264.0;cosa2;uns;-1;0.22;0.38;73.0;nmtip;uns;-1;0.06;0.00;0.0;nuxmv;uns;-1;0.84;1.09;183.0;pdtrav;uns;-1;215.37;215.34;229.0;pono;uns;-1;0.22;0.11;90.0
bv-vcegar_QF_BV_itc99_b13_p10;abc;uns;-1;0.69;0.31;42.0;abc17;uns;-1;0.37;0.23;50.0;avr;uns;-1;0.30;0.93;248.0;avy;uns;-1;0.37;0.58;82.0;btormc;uns;-1;839.76;839.68;1502.0;camical;unk;-1;0.03;0.00;0.0;cosa2;uns;-1;0.08;0.00;0.0;nmtip;uns;-1;0.02;0.00;0.0;nuxmv;uns;-1;0.40;0.26;93.0;pdtrav;uns;-1;0.78;0.70;230.0;pono;uns;-1;0.13;0.16;87.0
bv-vcegar_arrays_itc99_b12_p2;abc;time;-1;3600.10;46238.04;14694.0;abc17;time;-1;3600.11;44639.05;15314.0;avr;unk;-1;3574.55;56134.47;46463.0;avy;time;-1;3600.10;35997.71;20243.0;btormc;time;-1;3600.10;3599.95;1087.0;camical;time;-1;3600.09;3599.99;1449.0;cosa2;time;-1;3600.12;14497.37;4053.0;nmtip;uns;-1;0.61;0.49;30.0;nuxmv;time;-1;3600.10;14398.01;3587.0;pdtrav;time;-1;3600.10;27984.84;15005.0;pono;time;-1;3600.10;18105.59;9025.0
bv-vgasim_imgfifo-p036;abc;time;-1;3600.10;42128.89;5821.0;abc17;time;-1;3600.10;42036.48;5664.0;avr;unk;-1;3576.40;28088.21;24436.0;avy;time;-1;3600.10;35995.33;32324.0;btormc;time;-1;3600.09;3599.99;632.0;camical;time;-1;3600.09;3599.97;333.0;cosa2;time;-1;3600.10;14498.07;3254.0;nmtip;uns;-1;0.49;0.39;25.0;nuxmv;time;-1;3600.10;14398.72;1386.0;pdtrav;time;-1;3600.10;19910.47;12132.0;pono;time;-1;3600.10;18105.17;6818.0
bv-vgasim_imgfifo-p047;abc;uns;-1;0.72;0.43;57.0;abc17;uns;-1;0.58;0.45;455.0;avr;uns;-1;0.41;1.41;689.0;avy;uns;-1;0.47;0.53;111.0;btormc;uns;-1;0.06;0.00;0.0;camical;unk;-1;64.36;64.30;1650.0;cosa2;uns;-1;0.12;0.20;41.0;nmtip;uns;-1;0.19;0.07;17.0;nuxmv;uns;-1;0.89;1.82;303.0;pdtrav;uns;-1;3.28;6.89;1968.0;pono;uns;-1;0.14;0.16;88.0
bv-vgasim_imgfifo-p064;abc;uns;-1;1.90;14.97;775.0;abc17;uns;-1;1.94;17.45;803.0;avr;uns;-1;5.39;68.29;1935.0;avy;uns;-1;1.15;7.88;545.0;btormc;uns;-1;12.61;12.50;60.0;camical;unk;-1;731.67;731.60;1500.0;cosa2;uns;-1;328.52;1322.59;1721.0;nmtip;uns;-1;0.46;0.39;30.0;nuxmv;uns;-1;5.83;21.46;453.0;pdtrav;uns;-1;6.31;23.59;1116.0;pono;uns;-1;55.69;279.24;1287.0
bv-vgasim_imgfifo-p066;abc;uns;-1;0.78;1.52;569.0;abc17;uns;-1;0.74;2.34;572.0;avr;uns;-1;1.51;13.62;1019.0;avy;uns;-1;0.56;1.65;339.0;btormc;uns;-1;0.80;0.70;18.0;camical;unk;-1;173.17;173.10;1367.0;cosa2;uns;-1;3.44;13.44;221.0;nmtip;uns;-1;0.17;0.09;24.0;nuxmv;uns;-1;1.52;4.22;365.0;pdtrav;uns;-1;3.28;7.88;1967.0;pono;uns;-1;0.79;3.11;188.0
bv-vgasim_imgfifo-p070;abc;uns;-1;551.03;7134.44;16460.0;abc17;uns;-1;575.77;7454.47;16763.0;avr;uns;-1;1.61;15.46;1014.0;avy;uns;-1;134.57;1332.20;9623.0;btormc;uns;-1;1.26;1.20;21.0;camical;unk;-1;3167.17;3167.01;1756.0;cosa2;uns;-1;2.84;11.04;148.0;nmtip;uns;-1;0.62;0.59;27.0;nuxmv;uns;-1;1230.91;4921.93;2482.0;pdtrav;uns;-1;2148.50;10058.63;8760.0;pono;uns;-1;2.50;11.64;247.0
bv-vgasim_imgfifo-p075;abc;time;-1;3600.10;38183.86;4226.0;abc17;time;-1;3600.10;38184.86;4160.0;avr;unk;-1;3574.36;25433.39;18087.0;avy;time;-1;3600.10;35995.82;37659.0;btormc;time;-1;3600.09;3599.98;389.0;camical;time;-1;3600.09;3599.93;366.0;cosa2;time;-1;3600.10;14495.74;3120.0;nmtip;uns;-1;0.52;0.39;25.0;nuxmv;time;-1;3600.10;14398.51;1647.0;pdtrav;time;-1;3600.10;20252.41;9361.0;pono;time;-1;3600.10;18103.40;5824.0
bv-vgasim_imgfifo-p082;abc;uns;-1;7.76;80.86;958.0;abc17;uns;-1;7.80;81.86;951.0;avr;uns;-1;5.10;62.95;1641.0;avy;uns;-1;8.82;84.04;1184.0;btormc;uns;-1;7.75;7.70;42.0;camical;unk;-1;612.70;612.60;1483.0;cosa2;uns;-1;112.15;451.13;975.0;nmtip;uns;-1;0.44;0.39;25.0;nuxmv;uns;-1;6.76;25.40;457.0;pdtrav;uns;-1;11.33;49.56;1233.0;pono;uns;-1;51.45;258.14;892.0
bv-vgasim_imgfifo-p088;abc;time;-1;3600.10;42737.13;8124.0;abc17;time;-1;3600.10;42714.99;7857.0;avr;unk;-1;3576.44;27230.85;27330.0;avy;time;-1;3600.10;35996.43;30832.0;btormc;time;-1;3600.09;3599.90;6470.0;camical;time;-1;3600.10;3599.98;1099.0;cosa2;time;-1;3600.10;14497.26;3524.0;nmtip;uns;-1;0.23;0.19;34.0;nuxmv;time;-1;3600.09;14398.71;2307.0;pdtrav;time;-1;3600.10;20175.97;15065.0;pono;time;-1;3600.10;18104.96;10777.0
bv-vgasim_imgfifo-p089;abc;uns;-1;1.57;10.61;763.0;abc17;uns;-1;1.47;11.01;697.0;avr;uns;-1;5.09;62.92;1568.0;avy;uns;-1;1.17;7.85;548.0;btormc;uns;-1;6.97;6.89;40.0;camical;unk;-1;358.35;358.30;1559.0;cosa2;uns;-1;109.78;441.58;1036.0;nmtip;uns;-1;0.46;0.39;25.0;nuxmv;uns;-1;3.24;11.30;410.0;pdtrav;uns;-1;7.44;29.33;1125.0;pono;uns;-1;29.93;149.98;807.0
bv-vgasim_imgfifo-p093;abc;uns;-1;1.06;5.47;888.0;abc17;uns;-1;1.02;5.29;877.0;avr;uns;-1;7.72;102.41;2103.0;avy;uns;-1;1.07;7.07;660.0;btormc;uns;-1;12.03;12.00;52.0;camical;unk;-1;282.52;282.50;1399.0;cosa2;uns;-1;317.32;1277.16;1975.0;nmtip;uns;-1;0.17;0.09;25.0;nuxmv;uns;-1;1.77;5.50;370.0;pdtrav;uns;-1;3.29;8.70;1083.0;pono;uns;-1;55.59;278.73;1592.0
bv-vgasim_imgfifo-p099;abc;uns;-1;2.33;19.39;763.0;abc17;uns;-1;2.17;18.73;697.0;avr;uns;-1;3.72;43.82;1484.0;avy;uns;-1;1.98;15.54;722.0;btormc;uns;-1;7.02;7.00;39.0;camical;unk;-1;333.30;333.20;1475.0;cosa2;uns;-1;111.65;449.16;1048.0;nmtip;uns;-1;0.45;0.39;26.0;nuxmv;uns;-1;2.52;8.16;374.0;pdtrav;uns;-1;5.31;18.73;1103.0;pono;uns;-1;32.91;164.57;876.0
bv-vgasim_imgfifo-p105;abc;uns;-1;2.08;16.81;772.0;abc17;uns;-1;2.14;18.61;769.0;avr;uns;-1;1.55;15.94;1085.0;avy;uns;-1;1.78;13.85;677.0;btormc;uns;-1;3.44;3.40;33.0;camical;unk;-1;254.96;254.89;1453.0;cosa2;uns;-1;33.92;136.00;563.0;nmtip;uns;-1;0.41;0.29;30.0;nuxmv;uns;-1;12.62;48.51;582.0;pdtrav;uns;-1;5.33;19.20;1104.0;pono;uns;-1;6.88;33.83;406.0
bv-vgasim_imgfifo-p109;abc;uns;-1;107.42;839.32;2108.0;abc17;uns;-1;111.47;868.12;2115.0;avr;uns;-1;1.56;15.34;1018.0;avy;uns;-1;120.02;1193.05;8000.0;btormc;uns;-1;1.29;1.19;21.0;camical;unk;-1;2755.10;2754.90;1785.0;cosa2;uns;-1;2.90;11.04;180.0;nmtip;uns;-1;0.49;0.39;31.0;nuxmv;time;-1;3600.10;14398.28;7234.0;pdtrav;uns;-1;560.71;2506.45;3667.0;pono;uns;-1;2.19;10.10;305.0
bv-vgasim_imgfifo-p110;abc;time;-1;3600.10;43201.98;6472.0;abc17;time;-1;3600.12;43204.43;6339.0;avr;unk;-1;3576.02;27264.56;22876.0;avy;time;-1;3600.11;35995.26;27549.0;btormc;time;-1;3600.09;3599.97;588.0;camical;time;-1;3600.09;3600.01;367.0;cosa2;time;-1;3600.10;14496.65;3339.0;nmtip;uns;-1;0.61;0.49;25.0;nuxmv;time;-1;3600.09;11052.54;690.0;pdtrav;time;-1;3600.10;23703.32;11381.0;pono;time;-1;3600.10;18105.13;8173.0
bv-vgasim_imgfifo-p111;abc;time;-1;3600.10;41964.57;7287.0;abc17;time;-1;3600.11;41890.27;7228.0;avr;unk;-1;3575.20;33153.87;34245.0;avy;time;-1;3600.11;35989.68;29020.0;btormc;time;-1;3600.10;3599.96;5702.0;camical;time;-1;3600.09;3599.94;1061.0;cosa2;time;-1;3600.10;14496.74;3821.0;nmtip;uns;-1;0.23;0.19;31.0;nuxmv;time;-1;3600.10;14398.47;3357.0;pdtrav;time;-1;3600.10;19796.10;11101.0;pono;time;-1;3600.10;18105.27;11705.0
bv-vis_arrays_am2901;abc;sat;16;0.83;0.50;82.0;abc17;sat;16;0.46;0.27;127.0;avr;sat;-1;3.39;40.13;1256.0;avy;sat;17;0.20;0.05;16.0;btormc;time;-1;3600.10;3600.02;135.0;camical;time;-1;3600.09;3600.01;134.0;cosa2;time;-1;3600.10;14497.71;9913.0;nmtip;uns;-1;571.36;571.28;52.0;nuxmv;sat;-1;0.59;0.73;203.0;pdtrav;sat;16;3.26;7.85;1847.0;pono;time;-1;3600.10;10890.96;6546.0
bv-vis_arrays_am2910_p1;abc;uns;-1;0.82;0.37;39.0;abc17;uns;-1;0.67;0.27;47.0;avr;uns;-1;0.42;1.57;599.0;avy;uns;-1;0.19;0.08;21.0;btormc;time;-1;3600.10;3599.98;5430.0;camical;unk;-1;26.03;25.99;587.0;cosa2;uns;-1;2.05;7.82;168.0;nmtip;uns;-1;0.19;0.09;15.0;nuxmv;uns;-1;0.53;0.46;187.0;pdtrav;uns;-1;1.09;1.04;303.0;pono;uns;-1;0.15;0.07;76.0
bv-vis_arrays_am2910_p2;abc;uns;-1;0.77;0.34;51.0;abc17;uns;-1;0.40;0.22;35.0;avr;uns;-1;0.30;0.94;244.0;avy;uns;-1;0.14;0.18;62.0;btormc;time;-1;3600.09;3599.86;3044.0;camical;unk;-1;1.73;1.70;105.0;cosa2;uns;-1;0.20;0.20;47.0;nmtip;uns;-1;0.04;0.00;0.0;nuxmv;uns;-1;0.44;0.38;142.0;pdtrav;uns;-1;0.91;0.84;273.0;pono;uns;-1;0.11;0.00;0.0
bv-vis_arrays_am2910_p3;abc;uns;-1;0.82;0.39;39.0;abc17;uns;-1;0.66;0.30;54.0;avr;uns;-1;0.41;1.61;613.0;avy;uns;-1;0.72;0.78;145.0;btormc;time;-1;3600.10;3600.03;6187.0;camical;unk;-1;19.40;19.29;565.0;cosa2;uns;-1;3.59;13.88;214.0;nmtip;uns;-1;0.08;0.00;0.0;nuxmv;uns;-1;0.53;0.38;187.0;pdtrav;uns;-1;0.98;1.09;318.0;pono;uns;-1;0.20;0.11;84.0
bv-vis_arrays_buf_bug;abc;sat;28;0.84;0.43;304.0;abc17;sat;28;0.42;0.25;35.0;avr;sat;-1;3.27;38.46;980.0;avy;sat;23;0.25;0.93;314.0;btormc;sat;-1;7.42;7.39;21.0;camical;sat;18;1.71;1.70;9.0;cosa2;sat;-1;1.52;5.41;69.0;nmtip;uns;-1;1.01;0.89;13.0;nuxmv;sat;-1;3.07;10.72;223.0;pdtrav;sat;22;3.03;12.07;958.0;pono;sat;-1;1.85;8.62;110.0
bv-vis_arrays_bufferAlloc;abc;uns;-1;5.00;55.75;698.0;abc17;uns;-1;1.66;14.38;653.0;avr;unk;-1;3573.06;50905.69;104417.0;avy;time;-1;3600.10;35998.91;11688.0;btormc;time;-1;3600.09;3600.01;200.0;camical;time;-1;3600.09;3600.01;231.0;cosa2;time;-1;3600.09;14498.47;4503.0;nmtip;uns;-1;1.11;0.99;13.0;nuxmv;uns;-1;3030.02;12118.37;963.0;pdtrav;uns;-1;1.95;6.59;1817.0;pono;time;-1;3600.10;18105.29;8317.0
bv-zipcpu-busdelay-p00;abc;uns;-1;3.23;30.85;750.0;abc17;uns;-1;3.22;32.75;743.0;avr;unk;-1;3576.60;30341.12;53599.0;avy;uns;-1;10.42;101.41;830.0;btormc;time;-1;3600.10;3599.97;457.0;camical;time;-1;3600.09;3599.91;329.0;cosa2;time;-1;3600.10;14496.61;4469.0;nmtip;uns;-1;1.55;1.49;16.0;nuxmv;uns;-1;5.75;21.64;270.0;pdtrav;uns;-1;377.16;1562.07;2072.0;pono;time;-1;3600.10;18104.70;6895.0
bv-zipcpu-busdelay-p15;abc;uns;-1;1.02;4.59;611.0;abc17;uns;-1;0.86;4.74;613.0;avr;uns;-1;1.67;17.10;956.0;avy;uns;-1;1.18;8.98;447.0;btormc;uns;-1;24.79;24.69;112.0;camical;unk;-1;131.99;131.89;870.0;cosa2;uns;-1;14.12;56.16;363.0;nmtip;uns;-1;0.62;0.59;16.0;nuxmv;uns;-1;1.58;4.76;279.0;pdtrav;uns;-1;2.06;5.11;1032.0;pono;uns;-1;150.32;755.00;2075.0
bv-zipcpu-busdelay-p30;abc;uns;-1;3.12;29.93;716.0;abc17;uns;-1;3.05;31.11;714.0;avr;uns;-1;620.03;9663.25;21820.0;avy;uns;-1;11.16;109.07;877.0;btormc;time;-1;3600.10;3599.97;306.0;camical;time;-1;3600.09;3600.00;343.0;cosa2;time;-1;3600.10;14496.41;3739.0;nmtip;uns;-1;0.82;0.79;14.0;nuxmv;uns;-1;4.23;15.31;275.0;pdtrav;uns;-1;758.23;3064.89;2504.0;pono;time;-1;3600.10;18104.22;5695.0
bv-zipcpu-busdelay-p36;abc;uns;-1;5.04;54.72;762.0;abc17;uns;-1;2.72;25.93;710.0;avr;uns;-1;348.32;4831.76;9581.0;avy;uns;-1;11.05;107.83;877.0;btormc;time;-1;3600.09;3599.99;308.0;camical;time;-1;3600.09;3599.93;356.0;cosa2;time;-1;3600.10;14497.29;3833.0;nmtip;uns;-1;1.45;1.39;16.0;nuxmv;uns;-1;10.33;39.72;279.0;pdtrav;uns;-1;294.17;1234.95;1782.0;pono;time;-1;3600.10;18105.60;9185.0
bv-zipcpu-busdelay-p43;abc;uns;-1;0.69;0.82;517.0;abc17;uns;-1;0.58;0.64;493.0;avr;uns;-1;1.26;9.59;799.0;avy;uns;-1;0.32;0.82;224.0;btormc;uns;-1;32.98;32.90;113.0;camical;unk;-1;23.75;23.70;361.0;cosa2;uns;-1;2.23;8.63;156.0;nmtip;uns;-1;0.14;0.09;12.0;nuxmv;uns;-1;0.62;0.85;218.0;pdtrav;uns;-1;2.06;4.17;922.0;pono;uns;-1;0.90;3.59;150.0
bv-zipcpu-busdelay-p46;abc;uns;-1;2.44;21.98;708.0;abc17;uns;-1;2.45;23.64;708.0;avr;uns;-1;543.77;8352.81;19455.0;avy;uns;-1;10.46;102.56;861.0;btormc;time;-1;3600.09;3600.00;356.0;camical;time;-1;3600.09;3599.98;321.0;cosa2;time;-1;3600.10;14496.20;2854.0;nmtip;uns;-1;1.31;1.19;14.0;nuxmv;uns;-1;6.67;25.25;275.0;pdtrav;uns;-1;672.35;2875.25;2653.0;pono;time;-1;3600.10;18106.24;5568.0
bv-zipcpu-busdelay-p47;abc;uns;-1;1.29;8.37;717.0;abc17;uns;-1;1.21;8.46;715.0;avr;uns;-1;13.35;195.42;2409.0;avy;uns;-1;1.31;10.78;596.0;btormc;uns;-1;303.40;303.29;143.0;camical;unk;-1;955.84;955.81;446.0;cosa2;time;-1;3600.10;12037.29;2861.0;nmtip;uns;-1;0.96;0.89;17.0;nuxmv;uns;-1;2.02;6.45;254.0;pdtrav;uns;-1;5.07;17.38;1015.0;pono;uns;-1;394.47;1982.95;1710.0
bv-zipcpu-pfcache-p01;abc;uns;-1;1.15;4.90;946.0;abc17;uns;-1;1.05;5.19;949.0;avr;uns;-1;7.66;103.02;2686.0;avy;uns;-1;0.78;3.87;534.0;btormc;uns;-1;65.89;65.79;583.0;camical;unk;-1;152.27;152.19;1378.0;cosa2;uns;-1;654.99;2636.84;2246.0;nmtip;uns;-1;0.17;0.09;22.0;nuxmv;uns;-1;3.34;11.29;535.0;pdtrav;uns;-1;5.01;10.80;2355.0;pono;uns;-1;64.19;321.95;1916.0
bv-zipcpu-pfcache-p02;abc;uns;-1;1.20;3.01;667.0;abc17;uns;-1;1.09;3.47;671.0;avr;uns;-1;3.40;39.41;1879.0;avy;uns;-1;1.07;6.60;607.0;btormc;uns;-1;56.33;56.30;638.0;camical;unk;-1;92.40;92.29;1343.0;cosa2;uns;-1;472.18;1901.14;1900.0;nmtip;uns;-1;0.17;0.09;21.0;nuxmv;uns;-1;2.72;8.76;483.0;pdtrav;uns;-1;3.96;8.28;1244.0;pono;uns;-1;52.16;261.64;1684.0
bv-zipcpu-pfcache-p13;abc;uns;-1;1.41;3.82;870.0;abc17;uns;-1;1.32;3.94;763.0;avr;uns;-1;1.44;13.02;1081.0;avy;uns;-1;0.98;2.67;424.0;btormc;uns;-1;0.39;0.29;35.0;camical;unk;-1;376.42;376.40;7971.0;cosa2;uns;-1;0.51;1.40;135.0;nmtip;uns;-1;0.62;0.59;97.0;nuxmv;uns;-1;3.65;12.81;787.0;pdtrav;uns;-1;9.29;23.99;2656.0;pono;uns;-1;0.49;1.62;192.0
bv-zipcpu-pfcache-p20;abc;uns;-1;1.26;2.11;616.0;abc17;uns;-1;0.83;2.32;594.0;avr;uns;-1;0.51;2.55;852.0;avy;uns;-1;0.60;1.58;357.0;btormc;uns;-1;0.11;0.00;0.0;camical;unk;-1;88.48;88.39;1785.0;cosa2;uns;-1;0.16;0.20;49.0;nmtip;uns;-1;0.16;0.09;23.0;nuxmv;uns;-1;1.22;2.83;378.0;pdtrav;uns;-1;2.99;5.85;1233.0;pono;uns;-1;0.20;0.09;69.0
bv-zipcpu-pfcache-p22;abc;uns;-1;1.32;6.12;926.0;abc17;uns;-1;1.27;8.08;929.0;avr;uns;-1;9.70;135.82;2956.0;avy;uns;-1;4.32;38.54;885.0;btormc;uns;-1;1049.15;1049.01;2565.0;camical;unk;-1;263.03;263.00;1636.0;cosa2;time;-1;3600.10;11578.97;2568.0;nmtip;uns;-1;0.38;0.29;28.0;nuxmv;uns;-1;7.44;27.65;574.0;pdtrav;uns;-1;3.97;8.31;1240.0;pono;uns;-1;1207.51;6071.76;9663.0
bv-zipcpu-pfcache-p24;abc;uns;-1;1.35;4.75;925.0;abc17;uns;-1;1.04;4.69;845.0;avr;uns;-1;7.94;107.98;2680.0;avy;uns;-1;3.46;30.65;861.0;btormc;uns;-1;53.61;53.49;472.0;camical;unk;-1;223.46;223.40;1717.0;cosa2;uns;-1;474.42;1909.61;2140.0;nmtip;uns;-1;0.32;0.28;26.0;nuxmv;uns;-1;14.45;56.05;788.0;pdtrav;uns;-1;5.06;12.56;2349.0;pono;uns;-1;51.36;257.61;1490.0
bv-zipcpu-pfcache-p27;abc;uns;-1;0.89;0.70;555.0;abc17;uns;-1;0.76;1.12;585.0;avr;uns;-1;0.51;2.63;776.0;avy;uns;-1;0.52;0.45;61.0;btormc;uns;-1;0.11;0.00;0.0;camical;unk;-1;43.17;43.09;1922.0;cosa2;uns;-1;0.15;0.21;50.0;nmtip;uns;-1;0.16;0.09;22.0;nuxmv;uns;-1;1.22;2.80;387.0;pdtrav;uns;-1;2.99;5.69;1238.0;pono;uns;-1;0.19;0.11;81.0
bv-zipcpu-pfcache-p28;abc;uns;-1;1.90;7.96;992.0;abc17;uns;-1;1.70;8.63;945.0;avr;uns;-1;0.51;2.54;853.0;avy;uns;-1;1.43;6.44;676.0;btormc;uns;-1;0.18;0.09;17.0;camical;unk;-1;484.92;484.90;13123.0;cosa2;uns;-1;0.20;0.17;55.0;nmtip;uns;-1;1.81;1.69;135.0;nuxmv;uns;-1;2.23;6.75;650.0;pdtrav;uns;-1;9.38;22.21;2686.0;pono;uns;-1;0.30;0.56;136.0
bv-zipcpu-zipmmu-p00;abc;uns;-1;7.71;86.96;756.0;abc17;uns;-1;7.84;90.01;759.0;avr;uns;-1;103.97;1646.40;4524.0;avy;uns;-1;16.32;159.89;833.0;btormc;time;-1;3600.10;3599.99;845.0;camical;unk;-1;1371.50;1371.38;1208.0;cosa2;time;-1;3600.09;12284.12;8438.0;nmtip;uns;-1;1.04;0.99;27.0;nuxmv;uns;-1;277.00;1106.51;1240.0;pdtrav;uns;-1;537.67;3047.33;8248.0;pono;unk;-1;478.79;2406.93;21747.0
